"isoform","compare","Final","Freq","isoform_compare","feature_type","fc_mean","log2FC","medianp","uncertainty","classification"
"ENST00000376327.6","M8/D6","non-DEI",2,"ENST00000376327.6 M8/D6","non-DEI",1.24315032305477,0.313602996533142,0.00506920524846697,2.34790134817623,"Medium Confidence"
"ENST00000376344.8","F7/D6","non-DEI",3,"ENST00000376344.8 F7/D6","non-DEI",1.33027615926951,0.410260950483035,0.0762833050183283,3.20211100657748,"Medium Confidence"
"ENST00000376344.8","M8/D6","non-DEI",3,"ENST00000376344.8 M8/D6","non-DEI",1.4157402590345,0.500533669541658,0.0506726088478894,2.6471698420998,"Medium Confidence"
"ENST00000376372.9","F7/D6","non-DEI",2,"ENST00000376372.9 F7/D6","non-DEI",0.872284057257327,-0.197207497669574,0.129312274952556,1.03598968166698,"Low Confidence"
"ENST00000376372.9","M8/D6","non-DEI",3,"ENST00000376372.9 M8/D6","non-DEI",0.55995098054259,-0.837282037689909,0.000608583547986934,2.11433230812301,"Medium Confidence"
"ENST00000376377.2","D5/D6","down-regulate",3,"ENST00000376377.2 D5/D6","down-regulate",0.317153933896291,-1.65908401677601,0.00180898169021764,4.0257202195082,"Low Confidence"
"ENST00000376387.5","F7/D6","non-DEI",3,"ENST00000376387.5 F7/D6","non-DEI",0.913631451470604,-0.13302129732667,0.111009167833038,4.36365474714247,"Low Confidence"
"ENST00000376387.5","M8/D6","non-DEI",2,"ENST00000376387.5 M8/D6","non-DEI",0.875289968726652,-0.192376782004578,0.0275187284466926,1.70498228099847,"Medium Confidence"
"ENST00000376389.8","D5/D6","non-DEI",4,"ENST00000376389.8 D5/D6","non-DEI",0.664176611472994,-0.590728109198801,0.000868600091445159,1.31151164088812,"High Confidence"
"ENST00000376389.8","F7/D6","non-DEI",4,"ENST00000376389.8 F7/D6","non-DEI",0.709933313525717,-0.495852606679366,0.00195638569447085,2.7106021526153,"Medium Confidence"
"ENST00000376389.8","M8/D6","non-DEI",3,"ENST00000376389.8 M8/D6","non-DEI",0.777197076071176,-0.363657680521874,0.0124438064166301,0.264148929350294,"High Confidence"
"ENST00000376414.5","D5/D6","up-regulate",4,"ENST00000376414.5 D5/D6","up-regulate",3.56860217099957,1.83531824773175,3.85100957310477e-07,0.435048275764207,"High Confidence"
"ENST00000376414.5","F7/D6","up-regulate",4,"ENST00000376414.5 F7/D6","up-regulate",5.37901823510424,2.42711734020223,7.52100080647983e-08,1.0251774811969,"High Confidence"
"ENST00000376414.5","M8/D6","non-DEI",3,"ENST00000376414.5 M8/D6","non-DEI",0.877081841997651,-0.189443316464292,0.283290710538006,1.2585919449036,"High Confidence"
"ENST00000376419.5","D5/D6","non-DEI",3,"ENST00000376419.5 D5/D6","non-DEI",0.805591027460638,-0.312257643079786,0.0273223402698567,1.60925179816905,"High Confidence"
"ENST00000376419.5","M8/D6","non-DEI",3,"ENST00000376419.5 M8/D6","non-DEI",0.664743136162784,-0.590230382658739,0.0162566639837922,2.76867783708922,"Medium Confidence"
"ENST00000376509.4","D5/D6","down-regulate",4,"ENST00000376509.4 D5/D6","down-regulate",0.351770653620724,-1.50740060871863,1.76591333671055e-07,0.704958325783125,"High Confidence"
"ENST00000376509.4","M8/D6","down-regulate",4,"ENST00000376509.4 M8/D6","down-regulate",0.486185402509915,-1.04047018818749,1.29661961050056e-06,0.474317140611106,"High Confidence"
"ENST00000376510.8","F7/D6","non-DEI",3,"ENST00000376510.8 F7/D6","non-DEI",0.899746908525249,-0.152681704874351,0.07811439376241,1.37457531729636,"High Confidence"
"ENST00000376510.8","M8/D6","non-DEI",2,"ENST00000376510.8 M8/D6","non-DEI",0.831346441612925,-0.266548327674805,0.0245577571961329,0.985349658999149,"Low Confidence"
"ENST00000376511.7","F7/D6","non-DEI",2,"ENST00000376511.7 F7/D6","non-DEI",0.826887922989762,-0.27510307501389,0.0779166148967688,3.46538442880775,"Low Confidence"
"ENST00000376573.9","F7/D6","non-DEI",3,"ENST00000376573.9 F7/D6","non-DEI",0.860615373215267,-0.217066816423477,0.0173091629154804,1.86410750682867,"Medium Confidence"
"ENST00000376573.9","M8/D6","non-DEI",3,"ENST00000376573.9 M8/D6","non-DEI",1.44902428042127,0.534868721501269,0.00397613086320336,1.21636194791413,"High Confidence"
"ENST00000376582.7","M8/D6","non-DEI",2,"ENST00000376582.7 M8/D6","non-DEI",0.623256114631515,-0.684046399128831,0.00940040881920462,5.1870495800752,"Low Confidence"
"ENST00000376588.4","F7/D6","non-DEI",4,"ENST00000376588.4 F7/D6","non-DEI",0.903355391100196,-0.146667458559269,0.013278352460023,0.390600518907096,"High Confidence"
"ENST00000376588.4","M8/D6","non-DEI",4,"ENST00000376588.4 M8/D6","non-DEI",0.846306233009708,-0.240761130377761,0.000735612530150132,0.243373075455242,"High Confidence"
"ENST00000376621.8","D5/D6","non-DEI",2,"ENST00000376621.8 D5/D6","non-DEI",1.29743731999969,0.371068279238573,0.0489124231557759,7.96990010220646,"Low Confidence"
"ENST00000376630.5","D5/D6","non-DEI",4,"ENST00000376630.5 D5/D6","non-DEI",0.673586437898706,-0.571544994912918,2.98842308680794e-05,2.59724807631888,"Medium Confidence"
"ENST00000376630.5","M8/D6","non-DEI",4,"ENST00000376630.5 M8/D6","non-DEI",1.21110070458232,0.276060861320342,0.00117007980342628,1.09382428004149,"High Confidence"
"ENST00000376663.8","F7/D6","non-DEI",3,"ENST00000376663.8 F7/D6","non-DEI",0.778858277824953,-0.360788680821247,0.0334886858407208,1.2386568272381,"High Confidence"
"ENST00000376692.9","D5/D6","non-DEI",2,"ENST00000376692.9 D5/D6","non-DEI",0.95951538024339,-0.0598363393269254,0.0837795697214656,1.72298366363653,"Medium Confidence"
"ENST00000376747.8","D5/D6","non-DEI",2,"ENST00000376747.8 D5/D6","non-DEI",1.42890802212563,0.51428931805864,0.0577292597763551,2.93991157857897,"Medium Confidence"
"ENST00000376747.8","F7/D6","non-DEI",2,"ENST00000376747.8 F7/D6","non-DEI",1.36518071389883,0.448183119915817,0.0708147982398165,3.54837540368445,"Low Confidence"
"ENST00000376753.9","D5/D6","non-DEI",2,"ENST00000376753.9 D5/D6","non-DEI",0.954358839138604,-0.0678115445859089,0.122759686893696,2.39900603586126,"Medium Confidence"
"ENST00000376759.8","D5/D6","non-DEI",3,"ENST00000376759.8 D5/D6","non-DEI",1.1801716227744,0.23803089073736,0.00895818455586345,2.57121081295901,"Medium Confidence"
"ENST00000376759.8","F7/D6","non-DEI",3,"ENST00000376759.8 F7/D6","non-DEI",1.57463946492214,0.654413115394061,1.3054089834244e-05,2.03919258510009,"Medium Confidence"
"ENST00000376759.8","M8/D6","non-DEI",3,"ENST00000376759.8 M8/D6","non-DEI",1.45217840210335,0.538205762139502,0.000117819033209638,0.299774638291684,"High Confidence"
"ENST00000376762.8","M8/D6","non-DEI",3,"ENST00000376762.8 M8/D6","non-DEI",0.675976932808663,-0.565371439351269,0.0209967494144052,1.70060608587931,"Medium Confidence"
"ENST00000376772.8","D5/D6","non-DEI",2,"ENST00000376772.8 D5/D6","non-DEI",0.894714118756672,-0.160524346227831,0.092591563584832,0.565077476059314,"Low Confidence"
"ENST00000376772.8","M8/D6","non-DEI",3,"ENST00000376772.8 M8/D6","non-DEI",0.837442528018894,-0.255949749721951,0.0520276871666165,0.286604351284446,"High Confidence"
"ENST00000376809.10","M8/D6","up-regulate",2,"ENST00000376809.10 M8/D6","up-regulate",6.06834033444414,2.57562420023069,1.17542843502855e-06,18.7004991232279,"Low Confidence"
"ENST00000376810.6","D5/D6","non-DEI",3,"ENST00000376810.6 D5/D6","non-DEI",1.40452355810573,0.489912110736156,0.00412219388369718,1.08196789601814,"High Confidence"
"ENST00000376836.8","D5/D6","non-DEI",3,"ENST00000376836.8 D5/D6","non-DEI",0.876442110961335,-0.190669616607361,0.00299363312442995,1.6729746367075,"High Confidence"
"ENST00000376925.8","D5/D6","non-DEI",4,"ENST00000376925.8 D5/D6","non-DEI",0.593080428580672,-0.754141653939948,0.000337128874300038,1.43360163851297,"High Confidence"
"ENST00000376925.8","F7/D6","non-DEI",3,"ENST00000376925.8 F7/D6","non-DEI",0.742320423833456,-0.443129345673225,0.0230221593440684,9.23635422824851,"Low Confidence"
"ENST00000376936.9","D5/D6","non-DEI",3,"ENST00000376936.9 D5/D6","non-DEI",1.16345338392847,0.218312626926655,0.0647030267940204,0.835208223961704,"High Confidence"
"ENST00000376957.7","D5/D6","non-DEI",4,"ENST00000376957.7 D5/D6","non-DEI",1.65103935279393,0.723333866620586,0.0190294846599713,0.434092027455484,"High Confidence"
"ENST00000376957.7","M8/D6","non-DEI",3,"ENST00000376957.7 M8/D6","non-DEI",0.723598821534937,-0.466766745127491,0.0171692886600721,0.445649534186101,"High Confidence"
"ENST00000376960.8","D5/D6","non-DEI",2,"ENST00000376960.8 D5/D6","non-DEI",1.1775632691173,0.231522772011116,0.0221856842480449,7.69302202645777,"Low Confidence"
"ENST00000376962.10","D5/D6","non-DEI",2,"ENST00000376962.10 D5/D6","non-DEI",1.31522713784286,0.395299543689637,0.0302399991026792,0.415086790601353,"Low Confidence"
"ENST00000376962.10","M8/D6","non-DEI",2,"ENST00000376962.10 M8/D6","non-DEI",0.807920351245289,-0.309821150355481,0.116663073126122,5.39949484208173,"Low Confidence"
"ENST00000376980.8","D5/D6","non-DEI",4,"ENST00000376980.8 D5/D6","non-DEI",0.713355487051694,-0.487445124746395,0.0139161777487816,0.802929061456298,"High Confidence"
"ENST00000377038.8","D5/D6","non-DEI",3,"ENST00000377038.8 D5/D6","non-DEI",1.37885686586719,0.461635468351945,0.00489580364934711,3.60842938252654,"Low Confidence"
"ENST00000377045.9","D5/D6","non-DEI",3,"ENST00000377045.9 D5/D6","non-DEI",0.864561153801375,-0.210147287943672,0.0403449988715941,1.14259063228592,"High Confidence"
"ENST00000377045.9","M8/D6","non-DEI",2,"ENST00000377045.9 M8/D6","non-DEI",0.85883724331577,-0.219976669529197,0.0832296509276441,2.45059523139476,"Medium Confidence"
"ENST00000377071.9","D5/D6","non-DEI",2,"ENST00000377071.9 D5/D6","non-DEI",0.817561543056663,-0.292516204742217,0.13404589302183,5.1496104272735,"Low Confidence"
"ENST00000377071.9","M8/D6","non-DEI",3,"ENST00000377071.9 M8/D6","non-DEI",0.760848084522052,-0.395371787570611,0.0882884222828538,2.67528201865746,"Medium Confidence"
"ENST00000377075.3","D5/D6","up-regulate",3,"ENST00000377075.3 D5/D6","up-regulate",2.78008855510524,1.47247752797763,1.91697656958267e-05,4.32981468672368,"Low Confidence"
"ENST00000377075.3","M8/D6","non-DEI",3,"ENST00000377075.3 M8/D6","non-DEI",1.45813299375115,0.544059145095705,0.184508671112716,0.663092875337887,"High Confidence"
"ENST00000377095.10","F7/D6","non-DEI",2,"ENST00000377095.10 F7/D6","non-DEI",1.395807300101,0.480823387641721,0.044166202097051,1.95727077875099,"Medium Confidence"
"ENST00000377100.8","D5/D6","non-DEI",2,"ENST00000377100.8 D5/D6","non-DEI",1.44603833921474,0.532102053161346,0.0305437931752262,0.228010488476777,"Low Confidence"
"ENST00000377135.8","D5/D6","non-DEI",2,"ENST00000377135.8 D5/D6","non-DEI",2.55592736240916,1.31176844886751,0.00427122379753036,23.8042570628986,"Low Confidence"
"ENST00000377190.8","D5/D6","non-DEI",2,"ENST00000377190.8 D5/D6","non-DEI",0.751537205471289,-0.413455162649619,0.0189550232494794,4.35847278571684,"Low Confidence"
"ENST00000377190.8","M8/D6","non-DEI",2,"ENST00000377190.8 M8/D6","non-DEI",0.841182569958558,-0.249520664093102,0.13052313788717,0.399723074078221,"Low Confidence"
"ENST00000377191.5","D5/D6","non-DEI",2,"ENST00000377191.5 D5/D6","non-DEI",1.17602310202671,0.233915246739849,0.0123049727086769,0.126498669084917,"Low Confidence"
"ENST00000377199.4","D5/D6","non-DEI",3,"ENST00000377199.4 D5/D6","non-DEI",1.15260698098744,0.204541733730573,0.0578395496762229,1.579644580744,"High Confidence"
"ENST00000377199.4","F7/D6","non-DEI",2,"ENST00000377199.4 F7/D6","non-DEI",0.891139325869756,-0.16628917226695,0.0676026111197185,0.409324629574771,"Low Confidence"
"ENST00000377213.1","F7/D6","down-regulate",3,"ENST00000377213.1 F7/D6","down-regulate",0.344600335522922,-1.57573071744189,0.00243905703922804,16.0315133284485,"Low Confidence"
"ENST00000377223.6","F7/D6","non-DEI",3,"ENST00000377223.6 F7/D6","non-DEI",0.604111370363384,-0.728082795824847,0.00222334153255717,2.61336790258358,"Medium Confidence"
"ENST00000377245.9","D5/D6","non-DEI",3,"ENST00000377245.9 D5/D6","non-DEI",1.57286769157667,0.653116845816563,0.000508795873015785,1.3913092694438,"High Confidence"
"ENST00000377245.9","F7/D6","non-DEI",2,"ENST00000377245.9 F7/D6","non-DEI",1.22928187299379,0.297805168675672,0.0682112666675451,0.383215590978527,"Low Confidence"
"ENST00000377263.6","F7/D6","non-DEI",3,"ENST00000377263.6 F7/D6","non-DEI",1.8297062486095,0.870796232777745,0.0374653290121978,2.39594354817888,"Medium Confidence"
"ENST00000377320.3","D5/D6","non-DEI",3,"ENST00000377320.3 D5/D6","non-DEI",0.566879142065295,-0.819772845024723,0.03194726998578,2.47726880790389,"Medium Confidence"
"ENST00000377346.9","M8/D6","non-DEI",2,"ENST00000377346.9 M8/D6","non-DEI",1.33801403313208,0.419907299428292,0.0335401728123849,1.60544377271525,"Low Confidence"
"ENST00000377351.8","D5/D6","non-DEI",2,"ENST00000377351.8 D5/D6","non-DEI",1.41907606395958,0.504906536729153,0.0276043443071316,0.793187109392719,"Low Confidence"
"ENST00000377351.8","F7/D6","non-DEI",2,"ENST00000377351.8 F7/D6","non-DEI",1.33806206065319,0.419759635762522,0.0824584040114508,2.31112262237366,"Medium Confidence"
"ENST00000377424.9","D5/D6","down-regulate",4,"ENST00000377424.9 D5/D6","down-regulate",0.330836061996262,-1.59669671295106,2.35541333741071e-06,2.02213633605008,"Medium Confidence"
"ENST00000377424.9","F7/D6","non-DEI",4,"ENST00000377424.9 F7/D6","non-DEI",0.627675396321995,-0.677210423338999,0.000985898851365131,4.78255488970442,"Low Confidence"
"ENST00000377424.9","M8/D6","non-DEI",3,"ENST00000377424.9 M8/D6","non-DEI",0.775869493738415,-0.366363594342004,0.0163751673004832,1.31564293556205,"High Confidence"
"ENST00000377452.4","M8/D6","non-DEI",2,"ENST00000377452.4 M8/D6","non-DEI",1.28613345687452,0.362989780669518,0.0458582132322429,0.837291930993251,"Low Confidence"
"ENST00000377474.4","D5/D6","non-DEI",3,"ENST00000377474.4 D5/D6","non-DEI",1.7570281644527,0.812502407268418,0.0222577512120448,2.10501443495769,"Medium Confidence"
"ENST00000377474.4","M8/D6","non-DEI",2,"ENST00000377474.4 M8/D6","non-DEI",1.71502923470688,0.777577743083521,0.0705358980047369,3.01363678094115,"Medium Confidence"
"ENST00000377507.8","D5/D6","down-regulate",4,"ENST00000377507.8 D5/D6","down-regulate",0.176427509093092,-2.50763458990294,4.01899847294831e-06,4.74175542235685,"Low Confidence"
"ENST00000377524.8","D5/D6","non-DEI",2,"ENST00000377524.8 D5/D6","non-DEI",0.69309222662846,-0.529032376427528,0.0174939278764318,1.44971454083394,"Low Confidence"
"ENST00000377524.8","F7/D6","non-DEI",3,"ENST00000377524.8 F7/D6","non-DEI",0.815864975272766,-0.294407254184994,0.0356512237780296,2.38174023000249,"Medium Confidence"
"ENST00000377577.10","D5/D6","non-DEI",2,"ENST00000377577.10 D5/D6","non-DEI",1.17874524759664,0.237251789472266,0.128347477090303,0.0478059641503475,"Low Confidence"
"ENST00000377648.5","D5/D6","non-DEI",3,"ENST00000377648.5 D5/D6","non-DEI",1.30485957352294,0.382863704284981,0.0656439613546422,2.64838559742212,"Medium Confidence"
"ENST00000377648.5","M8/D6","non-DEI",3,"ENST00000377648.5 M8/D6","non-DEI",1.36421154031176,0.447592377823976,0.0474283238467349,1.82513931686301,"Medium Confidence"
"ENST00000377673.10","D5/D6","up-regulate",3,"ENST00000377673.10 D5/D6","up-regulate",2.22111410706613,1.1479297537499,6.43300346567486e-06,4.88799636295301,"Low Confidence"
"ENST00000377673.10","M8/D6","non-DEI",3,"ENST00000377673.10 M8/D6","non-DEI",1.21099259049746,0.276170765504494,0.0834199285853987,0.365049538617324,"High Confidence"
"ENST00000377698.4","D5/D6","non-DEI",3,"ENST00000377698.4 D5/D6","non-DEI",1.35549525675417,0.438697613084727,0.0361460792722748,0.919016405542748,"High Confidence"
"ENST00000377704.4","M8/D6","non-DEI",2,"ENST00000377704.4 M8/D6","non-DEI",1.61354839167936,0.690186710618712,0.0976318169011602,0.833667457294524,"Low Confidence"
"ENST00000377708.7","D5/D6","non-DEI",3,"ENST00000377708.7 D5/D6","non-DEI",0.706559372509659,-0.516415561840421,0.0463304867166982,9.89517613462025,"Low Confidence"
"ENST00000377759.9","D5/D6","non-DEI",3,"ENST00000377759.9 D5/D6","non-DEI",0.695733286227569,-0.524609975119394,0.000352916146054465,2.88291314100718,"Medium Confidence"
"ENST00000377759.9","F7/D6","non-DEI",3,"ENST00000377759.9 F7/D6","non-DEI",1.25500918568925,0.327562728734137,0.0258868100240923,0.964874201742822,"High Confidence"
"ENST00000377759.9","M8/D6","non-DEI",3,"ENST00000377759.9 M8/D6","non-DEI",0.814557458086722,-0.295915077476029,0.0234192361205581,0.154628835989694,"High Confidence"
"ENST00000377767.9","D5/D6","non-DEI",2,"ENST00000377767.9 D5/D6","non-DEI",1.20309950310702,0.26669714522026,0.0351550145594431,0.9029962526066,"Low Confidence"
"ENST00000377768.7","D5/D6","non-DEI",2,"ENST00000377768.7 D5/D6","non-DEI",1.16712914281525,0.222833283842803,0.0329454233269025,1.3471357808254,"Low Confidence"
"ENST00000377768.7","F7/D6","non-DEI",3,"ENST00000377768.7 F7/D6","non-DEI",0.839160893392645,-0.252998804986927,0.0363462251363357,0.354523180420595,"High Confidence"
"ENST00000377768.7","M8/D6","non-DEI",3,"ENST00000377768.7 M8/D6","non-DEI",0.841338747862237,-0.249349208884058,0.0158418092434128,0.862897011508628,"High Confidence"
"ENST00000377795.7","D5/D6","non-DEI",2,"ENST00000377795.7 D5/D6","non-DEI",1.50859168092203,0.591166800507178,0.13200417639409,5.30841606716039,"Low Confidence"
"ENST00000377795.7","F7/D6","non-DEI",3,"ENST00000377795.7 F7/D6","non-DEI",0.626701457049366,-0.677135402416552,0.0306682171187543,4.6129365672537,"Low Confidence"
"ENST00000377795.7","M8/D6","non-DEI",2,"ENST00000377795.7 M8/D6","non-DEI",1.8054409304606,0.847879877873239,0.193784950045479,7.86093139979756,"Low Confidence"
"ENST00000377798.9","D5/D6","non-DEI",4,"ENST00000377798.9 D5/D6","non-DEI",1.3121027844848,0.390519017532084,0.0182626872550392,2.54260721770675,"Medium Confidence"
"ENST00000377798.9","F7/D6","non-DEI",3,"ENST00000377798.9 F7/D6","non-DEI",1.3935207521001,0.478513937692853,0.00362165955833475,1.23728662724404,"High Confidence"
"ENST00000377803.4","D5/D6","non-DEI",2,"ENST00000377803.4 D5/D6","non-DEI",0.678515835625199,-0.559704866937253,0.223417093689782,1.48578239499936,"Low Confidence"
"ENST00000377803.4","M8/D6","non-DEI",2,"ENST00000377803.4 M8/D6","non-DEI",1.59808079694487,0.676148824218427,0.0117530837328402,1.62934704397917,"Low Confidence"
"ENST00000377838.8","D5/D6","non-DEI",2,"ENST00000377838.8 D5/D6","non-DEI",1.15869218483132,0.212228795489701,0.185751240519431,1.92933330320549,"Medium Confidence"
"ENST00000377842.7","D5/D6","up-regulate",4,"ENST00000377842.7 D5/D6","up-regulate",2.81240481975073,1.4917191431468,0.000866031899473817,0.626974586187595,"High Confidence"
"ENST00000377842.7","M8/D6","up-regulate",4,"ENST00000377842.7 M8/D6","up-regulate",3.08259493996154,1.6228360396151,0.00063091938946327,2.42697133450983,"Medium Confidence"
"ENST00000377843.8","D5/D6","non-DEI",2,"ENST00000377843.8 D5/D6","non-DEI",1.14963041059748,0.201169755979102,0.0682007885321828,0.0720362139402376,"Low Confidence"
"ENST00000377843.8","M8/D6","non-DEI",2,"ENST00000377843.8 M8/D6","non-DEI",0.881468270341532,-0.182039585810947,0.0595185260120235,0.528253605623868,"Low Confidence"
"ENST00000377881.8","M8/D6","non-DEI",2,"ENST00000377881.8 M8/D6","non-DEI",1.39471647627618,0.4797748025746,0.0615424851109577,1.65276397441587,"Low Confidence"
"ENST00000377893.3","D5/D6","non-DEI",2,"ENST00000377893.3 D5/D6","non-DEI",1.83383835937981,0.874029437878307,0.0521541854007834,3.40545827158263,"Medium Confidence"
"ENST00000377893.3","F7/D6","non-DEI",2,"ENST00000377893.3 F7/D6","non-DEI",1.69969017774222,0.765260144464681,0.204598467649923,0.401857442403295,"Low Confidence"
"ENST00000377893.3","M8/D6","non-DEI",2,"ENST00000377893.3 M8/D6","non-DEI",1.46887238698335,0.55455909344885,0.036868081070807,1.44180347952684,"Low Confidence"
"ENST00000377943.9","F7/D6","non-DEI",3,"ENST00000377943.9 F7/D6","non-DEI",0.82865997686136,-0.272051307153838,0.0295175877631336,2.48701651902188,"Medium Confidence"
"ENST00000377970.6","D5/D6","up-regulate",3,"ENST00000377970.6 D5/D6","up-regulate",2.46448856673036,1.29990275629531,4.01707815165586e-08,3.12471916154672,"Medium Confidence"
"ENST00000377990.7","D5/D6","non-DEI",2,"ENST00000377990.7 D5/D6","non-DEI",1.61216516219825,0.688984398929144,0.00470416837601219,0.458325157499677,"Low Confidence"
"ENST00000378024.9","D5/D6","up-regulate",3,"ENST00000378024.9 D5/D6","up-regulate",2.45818361911707,1.29758178932338,0.000147281204986216,0.274922242809591,"High Confidence"
"ENST00000378045.5","F7/D6","non-DEI",2,"ENST00000378045.5 F7/D6","non-DEI",0.798664539481851,-0.324341920987671,0.121767566146222,0.219828371936803,"Low Confidence"
"ENST00000378060.9","D5/D6","non-DEI",2,"ENST00000378060.9 D5/D6","non-DEI",1.15729192599124,0.210749381675783,0.164205634586065,0.218610957039902,"Low Confidence"
"ENST00000378090.9","D5/D6","non-DEI",2,"ENST00000378090.9 D5/D6","non-DEI",1.18523503453572,0.245172655451631,0.0732541976306447,0.0850204185518192,"Low Confidence"
"ENST00000378165.9","D5/D6","non-DEI",2,"ENST00000378165.9 D5/D6","non-DEI",0.733040554148431,-0.448035125835729,0.0304654996657736,0.0252581569549222,"Low Confidence"
"ENST00000378197.5","M8/D6","non-DEI",2,"ENST00000378197.5 M8/D6","non-DEI",1.56286807742018,0.643613758149235,0.0983235710951737,2.84049210295916,"Medium Confidence"
"ENST00000378198.9","F7/D6","non-DEI",2,"ENST00000378198.9 F7/D6","non-DEI",0.897977929957553,-0.155248679380311,0.256115396776173,0.0890540645735329,"Low Confidence"
"ENST00000378202.5","M8/D6","non-DEI",2,"ENST00000378202.5 M8/D6","non-DEI",0.723599166948343,-0.466744783145968,0.0559326159611157,0.321052350238031,"Low Confidence"
"ENST00000378239.5","M8/D6","non-DEI",2,"ENST00000378239.5 M8/D6","non-DEI",0.697542455613918,-0.519647928238658,0.0347383721196632,0.109313014097531,"Low Confidence"
"ENST00000378251.3","M8/D6","non-DEI",3,"ENST00000378251.3 M8/D6","non-DEI",0.773495107865074,-0.376517140275741,0.0145154000798384,6.29082584263375,"Low Confidence"
"ENST00000378308.7","D5/D6","non-DEI",2,"ENST00000378308.7 D5/D6","non-DEI",1.35806787990219,0.43509945507548,0.17747539497317,9.43937080056946,"Low Confidence"
"ENST00000378312.8","D5/D6","non-DEI",3,"ENST00000378312.8 D5/D6","non-DEI",1.31040427376584,0.389989583434266,0.0379566970344355,0.393422785887088,"High Confidence"
"ENST00000378319.8","D5/D6","non-DEI",2,"ENST00000378319.8 D5/D6","non-DEI",0.789407455433556,-0.341169783571218,0.0288805298679576,0.405021975267075,"Low Confidence"
"ENST00000378319.8","F7/D6","non-DEI",4,"ENST00000378319.8 F7/D6","non-DEI",0.792295603156341,-0.336581375735926,0.0594685297635383,1.77719375816943,"Medium Confidence"
"ENST00000378344.7","M8/D6","non-DEI",2,"ENST00000378344.7 M8/D6","non-DEI",0.683705780526823,-0.548637978189756,0.04331494410529,1.08871383239204,"Low Confidence"
"ENST00000378364.8","D5/D6","non-DEI",2,"ENST00000378364.8 D5/D6","non-DEI",1.26409451249821,0.338099978017827,0.0046211659744337,0.245721624441383,"Low Confidence"
"ENST00000378364.8","M8/D6","non-DEI",2,"ENST00000378364.8 M8/D6","non-DEI",0.733297031214262,-0.447606342201108,0.0112700294334087,1.02604978054815,"Low Confidence"
"ENST00000378380.4","D5/D6","non-DEI",2,"ENST00000378380.4 D5/D6","non-DEI",1.53791240306177,0.620268621340686,0.0871904613411165,3.12483525765446,"Medium Confidence"
"ENST00000378387.4","M8/D6","up-regulate",2,"ENST00000378387.4 M8/D6","up-regulate",2.16712822164688,1.1157613165641,0.0171571787407701,0.567096278444507,"Low Confidence"
"ENST00000378402.10","D5/D6","non-DEI",2,"ENST00000378402.10 D5/D6","non-DEI",0.82680768763177,-0.274512311495463,0.0443762067376561,1.37311828143079,"Low Confidence"
"ENST00000378494.8","D5/D6","non-DEI",2,"ENST00000378494.8 D5/D6","non-DEI",1.42884559071803,0.51363631927765,0.0749965531130666,4.10015888762967,"Low Confidence"
"ENST00000378546.9","M8/D6","non-DEI",3,"ENST00000378546.9 M8/D6","non-DEI",0.924581757638661,-0.11319727153428,0.0460905868687592,0.697270692434685,"High Confidence"
"ENST00000378578.9","D5/D6","non-DEI",3,"ENST00000378578.9 D5/D6","non-DEI",0.63734797466351,-0.649938782537662,0.000817006410879182,0.796286051239714,"High Confidence"
"ENST00000378588.5","D5/D6","down-regulate",4,"ENST00000378588.5 D5/D6","down-regulate",0.485291145286457,-1.04308027111645,9.72983788813755e-05,0.111945959508218,"High Confidence"
"ENST00000378588.5","F7/D6","non-DEI",4,"ENST00000378588.5 F7/D6","non-DEI",0.661398631895466,-0.59690943891482,0.00524423299811272,1.52320850737532,"High Confidence"
"ENST00000378588.5","M8/D6","non-DEI",2,"ENST00000378588.5 M8/D6","non-DEI",1.24492167493842,0.316036972092487,0.0451843300964292,0.499598383476425,"Low Confidence"
"ENST00000378670.8","D5/D6","non-DEI",3,"ENST00000378670.8 D5/D6","non-DEI",0.845273316136482,-0.243404308895965,0.0249994063650629,2.50938573035565,"Medium Confidence"
"ENST00000378670.8","F7/D6","non-DEI",2,"ENST00000378670.8 F7/D6","non-DEI",0.777124584862868,-0.366425875701355,0.0642377487316492,6.04831913681089,"Low Confidence"
"ENST00000378714.8","M8/D6","non-DEI",2,"ENST00000378714.8 M8/D6","non-DEI",1.93475323513081,0.95068802304041,0.0440599888385905,4.49898412465554,"Low Confidence"
"ENST00000378719.7","F7/D6","non-DEI",3,"ENST00000378719.7 F7/D6","non-DEI",0.594933388260204,-0.751948612354639,0.0149143193363511,4.40898570467763,"Low Confidence"
"ENST00000378719.7","M8/D6","non-DEI",3,"ENST00000378719.7 M8/D6","non-DEI",1.38041639542446,0.464233545546792,0.0811853945707102,2.44538171727594,"Medium Confidence"
"ENST00000378720.8","D5/D6","non-DEI",3,"ENST00000378720.8 D5/D6","non-DEI",1.18095266308238,0.239947778036338,0.00889154575488408,0.152586870442274,"High Confidence"
"ENST00000378731.6","F7/D6","non-DEI",2,"ENST00000378731.6 F7/D6","non-DEI",0.554907365168699,-0.859718734894301,0.0057585675268033,11.7552923769011,"Low Confidence"
"ENST00000378731.6","M8/D6","non-DEI",2,"ENST00000378731.6 M8/D6","non-DEI",1.8140458704214,0.8591620457997,0.0282138007813238,0.823254836226707,"Low Confidence"
"ENST00000378743.9","D5/D6","non-DEI",3,"ENST00000378743.9 D5/D6","non-DEI",1.25201701815389,0.319457445196723,0.0415750932376183,5.85727928598292,"Low Confidence"
