"isoform","compare","Freq","fc","log2FC","uncertainty","isoform_compare","medianp","gene_id","gene_name","gene_type","transcript_name","transcript_type","transcript_length","exon_count","junction_count","classification"
"ENST00000396857.7","D5/D6",4,1.31347557648957,0.39306501822308,1.22559527487237,"ENST00000396857.7 D5/D6",0.0316879398293501,"ENSG00000104814.13","MAP4K1","protein_coding","MAP4K1-201","protein_coding",2631,31,30,"High Confidence"
"ENST00000396861.5","F7/D6",2,1.30874295832542,0.388116013101767,0.954782076159054,"ENST00000396861.5 F7/D6",0.0468043781728792,"ENSG00000111640.15","GAPDH","protein_coding","GAPDH-205","protein_coding",1348,9,8,"Low Confidence"
"ENST00000396861.5","M8/D6",3,1.85798145574637,0.893072618880925,2.13092790731494,"ENST00000396861.5 M8/D6",0.00117790910724499,"ENSG00000111640.15","GAPDH","protein_coding","GAPDH-205","protein_coding",1348,9,8,"Medium Confidence"
"ENST00000396864.8","D5/D6",3,0.892481250825531,-0.164399343238851,1.42437383043183,"ENST00000396864.8 D5/D6",0.106203834791523,"ENSG00000213928.10","IRF9","protein_coding","IRF9-202","protein_coding",1626,9,8,"High Confidence"
"ENST00000396864.8","F7/D6",2,0.844066911163673,-0.244570785055293,0.0287088095361957,"ENST00000396864.8 F7/D6",0.0231227065831201,"ENSG00000213928.10","IRF9","protein_coding","IRF9-202","protein_coding",1626,9,8,"Low Confidence"
"ENST00000396890.6","M8/D6",2,5.51119119837789,2.45009238967983,12.9878482503443,"ENST00000396890.6 M8/D6",0.00235505063560793,"ENSG00000008517.19","IL32","protein_coding","IL32-205","protein_coding",1067,6,5,"Low Confidence"
"ENST00000396914.4","D5/D6",4,1.33986714099927,0.422015855781743,0.585004849469979,"ENST00000396914.4 D5/D6",0.00450420862539782,"ENSG00000163528.13","CHCHD4","protein_coding","CHCHD4-202","protein_coding",1433,3,2,"High Confidence"
"ENST00000396914.4","F7/D6",2,1.23702062492256,0.306786323778899,1.07413148444367,"ENST00000396914.4 F7/D6",0.0697823626332317,"ENSG00000163528.13","CHCHD4","protein_coding","CHCHD4-202","protein_coding",1433,3,2,"Low Confidence"
"ENST00000396926.8","D5/D6",3,1.59085671346381,0.666884058170547,4.43263949498444,"ENST00000396926.8 D5/D6",0.000700087157791064,"ENSG00000070718.12","AP3M2","protein_coding","AP3M2-202","protein_coding",3494,9,8,"Low Confidence"
"ENST00000396926.8","F7/D6",3,1.1931952064872,0.254751467507884,0.737076472272328,"ENST00000396926.8 F7/D6",0.127164029721655,"ENSG00000070718.12","AP3M2","protein_coding","AP3M2-202","protein_coding",3494,9,8,"High Confidence"
"ENST00000396946.9","F7/D6",3,0.827311764821695,-0.276378112885808,4.46026698576667,"ENST00000396946.9 F7/D6",0.145029251962963,"ENSG00000198286.11","CARD11","protein_coding","CARD11-203","protein_coding",4287,25,24,"Low Confidence"
"ENST00000396958.8","M8/D6",3,0.819637689248838,-0.287221164748086,1.39255132124511,"ENST00000396958.8 M8/D6",0.0383496847248329,"ENSG00000162076.13","FLYWCH2","protein_coding","FLYWCH2-202","protein_coding",990,4,3,"High Confidence"
"ENST00000396981.7","F7/D6",3,0.808093264483463,-0.308347434589388,2.53304675436095,"ENST00000396981.7 F7/D6",0.00462554971547168,"ENSG00000132388.13","UBE2G1","protein_coding","UBE2G1-201","protein_coding",4167,6,5,"Medium Confidence"
"ENST00000396992.8","F7/D6",2,1.45385144975958,0.538961760611088,3.56644832035689,"ENST00000396992.8 F7/D6",0.0976578309201025,"ENSG00000126759.14","CFP","protein_coding","CFP-203","protein_coding",2489,9,8,"Medium Confidence"
"ENST00000397011.2","D5/D6",3,1.29551225808818,0.37338300524141,0.986011159090474,"ENST00000397011.2 D5/D6",0.0159826018204527,"ENSG00000106263.19","EIF3B","protein_coding","EIF3B-202","protein_coding",2966,19,18,"High Confidence"
"ENST00000397033.7","M8/D6",3,0.760121744643926,-0.39600307777082,1.44817844346271,"ENST00000397033.7 M8/D6",0.0251813337427729,"ENSG00000115232.14","ITGA4","protein_coding","ITGA4-203","protein_coding",6781,28,27,"High Confidence"
"ENST00000397063.9","D5/D6",2,0.783982708901984,-0.35125748273859,1.44781889390708,"ENST00000397063.9 D5/D6",0.01389537851195,"ENSG00000116044.17","NFE2L2","protein_coding","NFE2L2-202","protein_coding",2992,5,4,"Low Confidence"
"ENST00000397063.9","M8/D6",2,1.3561915625573,0.439542734050416,0.502849092345822,"ENST00000397063.9 M8/D6",0.0659929306571526,"ENSG00000116044.17","NFE2L2","protein_coding","NFE2L2-202","protein_coding",2992,5,4,"Low Confidence"
"ENST00000397066.9","M8/D6",3,2.47241911538768,1.29706685231512,7.89665047627489,"ENST00000397066.9 M8/D6",0.00248383699886638,"ENSG00000162063.13","CCNF","protein_coding","CCNF-202","protein_coding",4230,17,16,"Low Confidence"
"ENST00000397071.5","F7/D6",3,1.3305542802909,0.411707091084482,1.49237862688747,"ENST00000397071.5 F7/D6",0.0907565178258391,"ENSG00000187630.18","DHRS4L2","protein_coding","DHRS4L2-202","protein_coding",1117,5,4,"High Confidence"
"ENST00000397071.5","M8/D6",3,0.267996869872598,-1.91115618319629,9.13637038936285,"ENST00000397071.5 M8/D6",0.000117434019558689,"ENSG00000187630.18","DHRS4L2","protein_coding","DHRS4L2-202","protein_coding",1117,5,4,"Low Confidence"
"ENST00000397080.8","M8/D6",2,0.76372556938846,-0.38889210056916,0.504106630223509,"ENST00000397080.8 M8/D6",0.0366753650260982,"ENSG00000151881.15","TMEM267","protein_coding","TMEM267-201","protein_coding",2736,3,2,"Low Confidence"
"ENST00000397117.5","M8/D6",3,0.55047912548437,-0.8731850360885,8.79398398953209,"ENST00000397117.5 M8/D6",0.0180833666235831,"ENSG00000157020.18","SEC13","protein_coding","SEC13-209","protein_coding",1603,9,8,"Low Confidence"
"ENST00000397124.5","D5/D6",3,1.41238670970422,0.498060601528557,0.719717363539484,"ENST00000397124.5 D5/D6",0.0472256311146816,"ENSG00000167965.18","MLST8","protein_coding","MLST8-203","protein_coding",1691,9,8,"High Confidence"
"ENST00000397124.5","F7/D6",3,1.62707647429741,0.701537090016788,2.25692148611079,"ENST00000397124.5 F7/D6",0.00626858485416197,"ENSG00000167965.18","MLST8","protein_coding","MLST8-203","protein_coding",1691,9,8,"Medium Confidence"
"ENST00000397126.9","D5/D6",2,2.90934751215413,1.54055371585581,1.40256259696859,"ENST00000397126.9 D5/D6",0.00858195735581472,"ENSG00000160321.16","ZNF208","protein_coding","ZNF208-201","protein_coding",9088,4,3,"Low Confidence"
"ENST00000397126.9","M8/D6",2,1.99880689374531,0.99771377635576,4.44293353102052,"ENST00000397126.9 M8/D6",0.0550524607173968,"ENSG00000160321.16","ZNF208","protein_coding","ZNF208-201","protein_coding",9088,4,3,"Low Confidence"
"ENST00000397128.7","M8/D6",2,1.2624650517955,0.336030282809795,1.71892463920698,"ENST00000397128.7 M8/D6",0.0536545138143733,"ENSG00000132356.12","PRKAA1","protein_coding","PRKAA1-204","protein_coding",5254,9,8,"Low Confidence"
"ENST00000397133.2","D5/D6",2,0.725285482881183,-0.463436761317746,0.893876233555613,"ENST00000397133.2 D5/D6",0.0529331965393686,"ENSG00000127774.7","EMC6","protein_coding","EMC6-202","protein_coding",762,2,1,"Low Confidence"
"ENST00000397147.7","M8/D6",3,1.74049041099914,0.798881806478605,2.04895412322054,"ENST00000397147.7 M8/D6",0.00596118349842991,"ENSG00000100365.16","NCF4","protein_coding","NCF4-202","protein_coding",1643,9,8,"Medium Confidence"
"ENST00000397165.7","M8/D6",3,2.17345581824479,1.10968857394527,8.6337521572657,"ENST00000397165.7 M8/D6",0.0376006114562932,"ENSG00000197124.12","ZNF682","protein_coding","ZNF682-203","protein_coding",3244,4,3,"Low Confidence"
"ENST00000397276.6","F7/D6",2,1.38880845703703,0.473846671611591,0.115751117597209,"ENST00000397276.6 F7/D6",0.0358944252237453,"ENSG00000100836.11","PABPN1","protein_coding","PABPN1-202","protein_coding",2768,6,5,"Low Confidence"
"ENST00000397299.9","D5/D6",3,0.636951845562032,-0.651318443088622,1.98967981067125,"ENST00000397299.9 D5/D6",0.0186186506599359,"ENSG00000243789.11","JMJD7","protein_coding","JMJD7-201","protein_coding",1409,8,7,"Medium Confidence"
"ENST00000397375.7","D5/D6",2,1.19132132364521,0.252562132962087,0.079593912722776,"ENST00000397375.7 D5/D6",0.25074640312139,"ENSG00000074071.15","MRPS34","protein_coding","MRPS34-202","protein_coding",998,3,2,"Low Confidence"
"ENST00000397375.7","M8/D6",3,0.769996832638577,-0.377365848206875,1.41275629442603,"ENST00000397375.7 M8/D6",0.0157275811707411,"ENSG00000074071.15","MRPS34","protein_coding","MRPS34-202","protein_coding",998,3,2,"High Confidence"
"ENST00000397420.9","D5/D6",2,1.70425894495569,0.768348248743219,3.32160507729368,"ENST00000397420.9 D5/D6",0.00075942726930107,"ENSG00000177697.19","CD151","protein_coding","CD151-202","protein_coding",1545,9,8,"Medium Confidence"
"ENST00000397420.9","F7/D6",2,1.353549143297,0.436663908341636,1.07496478892879,"ENST00000397420.9 F7/D6",0.0129873297871889,"ENSG00000177697.19","CD151","protein_coding","CD151-202","protein_coding",1545,9,8,"Low Confidence"
"ENST00000397421.5","D5/D6",2,1.37207732175214,0.456345634104373,0.473178872935109,"ENST00000397421.5 D5/D6",0.0205671278481689,"ENSG00000177697.19","CD151","protein_coding","CD151-203","protein_coding",1486,8,7,"Low Confidence"
"ENST00000397443.7","D5/D6",2,0.896121177059086,-0.158398546508112,1.50903977840363,"ENST00000397443.7 D5/D6",0.199211510166615,"ENSG00000214078.13","CPNE1","protein_coding","CPNE1-204","protein_coding",1952,16,15,"Low Confidence"
"ENST00000397443.7","M8/D6",2,1.21596154147038,0.281947719524087,1.44137654981681,"ENST00000397443.7 M8/D6",0.0559035127819903,"ENSG00000214078.13","CPNE1","protein_coding","CPNE1-204","protein_coding",1952,16,15,"Low Confidence"
"ENST00000397496.7","D5/D6",2,0.903956908162701,-0.149828131169431,7.57770965978972,"ENST00000397496.7 D5/D6",0.0369291675295574,"ENSG00000172590.18","MRPL52","protein_coding","MRPL52-203","protein_coding",1111,5,4,"Low Confidence"
"ENST00000397510.9","D5/D6",3,1.4377280649192,0.52302582214748,2.31973997898855,"ENST00000397510.9 D5/D6",0.0284033828651664,"ENSG00000177042.16","TMEM80","protein_coding","TMEM80-201","protein_coding",1423,5,4,"Medium Confidence"
"ENST00000397514.8","M8/D6",3,0.884458886409704,-0.177148465414795,0.327554042661629,"ENST00000397514.8 M8/D6",0.0639444694140536,"ENSG00000103275.21","UBE2I","protein_coding","UBE2I-203","protein_coding",2850,7,6,"High Confidence"
"ENST00000397515.6","M8/D6",2,1.48631625219428,0.571632270563798,1.22835197367192,"ENST00000397515.6 M8/D6",0.0717135194991121,"ENSG00000103275.21","UBE2I","protein_coding","UBE2I-204","protein_coding",3109,8,7,"Low Confidence"
"ENST00000397554.5","F7/D6",3,1.5220087993376,0.605367995252208,2.05446502068185,"ENST00000397554.5 F7/D6",0.0533859337953913,"ENSG00000101019.22","UQCC1","protein_coding","UQCC1-208","protein_coding",3638,7,6,"Medium Confidence"
"ENST00000397560.7","D5/D6",2,1.96132641758058,0.971829658091072,0.00324927369273315,"ENST00000397560.7 D5/D6",0.069738527954422,"ENSG00000006459.11","KDM7A","protein_coding","KDM7A-201","protein_coding",9220,20,19,"Low Confidence"
"ENST00000397572.5","D5/D6",3,0.806376008640795,-0.311228432115466,2.2686617496807,"ENST00000397572.5 D5/D6",0.0190594324644492,"ENSG00000214114.9","MYCBP","protein_coding","MYCBP-201","protein_coding",2532,5,4,"Medium Confidence"
"ENST00000397609.6","F7/D6",3,1.23530685665918,0.301751403535068,4.57260791597114,"ENST00000397609.6 F7/D6",0.0778973680024688,"ENSG00000171262.11","FAM98B","protein_coding","FAM98B-202","protein_coding",4388,8,7,"Low Confidence"
"ENST00000397615.6","F7/D6",2,2.35442340992853,1.22703125185777,10.7231508768675,"ENST00000397615.6 F7/D6",0.0123270070178742,"ENSG00000023191.17","RNH1","protein_coding","RNH1-205","protein_coding",2014,11,10,"Low Confidence"
"ENST00000397615.6","M8/D6",2,2.92476504732437,1.53093808822679,15.4303074766297,"ENST00000397615.6 M8/D6",0.00338837196263152,"ENSG00000023191.17","RNH1","protein_coding","RNH1-205","protein_coding",2014,11,10,"Low Confidence"
"ENST00000397625.9","F7/D6",3,0.860641608134141,-0.216658374715847,0.996574818267728,"ENST00000397625.9 F7/D6",0.0917749878624679,"ENSG00000070495.15","JMJD6","protein_coding","JMJD6-202","protein_coding",1621,6,5,"High Confidence"
"ENST00000397628.5","F7/D6",3,0.620330789683769,-0.688890690402377,0.0477730328243943,"ENST00000397628.5 F7/D6",0.0360214058876646,"ENSG00000160310.19","PRMT2","protein_coding","PRMT2-204","protein_coding",954,6,5,"High Confidence"
"ENST00000397676.8","D5/D6",3,1.37216624954617,0.456211683469143,1.30340531822631,"ENST00000397676.8 D5/D6",0.022343460572419,"ENSG00000214160.10","ALG3","protein_coding","ALG3-201","protein_coding",1552,9,8,"High Confidence"
"ENST00000397701.9","D5/D6",3,1.23935181418985,0.308897219133661,2.19291395463178,"ENST00000397701.9 D5/D6",0.106640164663599,"ENSG00000182362.14","YBEY","protein_coding","YBEY-206","protein_coding",739,5,4,"Medium Confidence"
"ENST00000397701.9","F7/D6",3,1.28744640306473,0.35984204987777,5.59528212807095,"ENST00000397701.9 F7/D6",0.012482899639349,"ENSG00000182362.14","YBEY","protein_coding","YBEY-206","protein_coding",739,5,4,"Low Confidence"
"ENST00000397701.9","M8/D6",3,0.520144520588884,-0.944691106198705,3.4219459558547,"ENST00000397701.9 M8/D6",0.000910666177708875,"ENSG00000182362.14","YBEY","protein_coding","YBEY-206","protein_coding",739,5,4,"Medium Confidence"
"ENST00000397712.7","D5/D6",3,6.30022308443215,2.65458682349768,2.36330783102512,"ENST00000397712.7 D5/D6",1.66411435133972e-07,"ENSG00000186522.15","SEPTIN10","protein_coding","SEPTIN10-202","protein_coding",3014,11,10,"Medium Confidence"
"ENST00000397712.7","F7/D6",2,0.192862732128951,-2.38434532402939,11.7285285519636,"ENST00000397712.7 F7/D6",0.000161073812733554,"ENSG00000186522.15","SEPTIN10","protein_coding","SEPTIN10-202","protein_coding",3014,11,10,"Low Confidence"
"ENST00000397712.7","M8/D6",2,0.438813470176524,-1.1907868215032,5.84252517424899,"ENST00000397712.7 M8/D6",0.00835404847014982,"ENSG00000186522.15","SEPTIN10","protein_coding","SEPTIN10-202","protein_coding",3014,11,10,"Low Confidence"
"ENST00000397722.5","D5/D6",2,1.75051040032496,0.807768612316273,0.311978996597857,"ENST00000397722.5 D5/D6",0.0977726210453057,"ENSG00000103202.13","NME4","protein_coding","NME4-203","protein_coding",1232,5,4,"Low Confidence"
"ENST00000397722.5","F7/D6",2,1.81299983973117,0.858147137162603,1.79192054276393,"ENST00000397722.5 F7/D6",0.0949684498368191,"ENSG00000103202.13","NME4","protein_coding","NME4-203","protein_coding",1232,5,4,"Medium Confidence"
"ENST00000397728.8","D5/D6",3,0.825755196751786,-0.276862843206276,2.10668400059976,"ENST00000397728.8 D5/D6",0.0357240732867479,"ENSG00000160285.15","LSS","protein_coding","LSS-202","protein_coding",4886,22,21,"Medium Confidence"
"ENST00000397728.8","F7/D6",3,1.78419789727471,0.830161439971546,5.88068031976686,"ENST00000397728.8 F7/D6",0.01779147490995,"ENSG00000160285.15","LSS","protein_coding","LSS-202","protein_coding",4886,22,21,"Low Confidence"
"ENST00000397747.5","D5/D6",3,0.888048237235016,-0.172504261595137,2.89830859231907,"ENST00000397747.5 D5/D6",0.167122193460682,"ENSG00000197646.8","PDCD1LG2","protein_coding","PDCD1LG2-201","protein_coding",2432,7,6,"Medium Confidence"
"ENST00000397747.5","M8/D6",2,1.24622332032557,0.317210445534525,2.20929199434274,"ENST00000397747.5 M8/D6",0.0844459947498027,"ENSG00000197646.8","PDCD1LG2","protein_coding","PDCD1LG2-201","protein_coding",2432,7,6,"Medium Confidence"
"ENST00000397802.8","D5/D6",2,1.5830168743734,0.662571838641887,1.20526707443925,"ENST00000397802.8 D5/D6",0.00447731570862886,"ENSG00000168495.13","POLR3D","protein_coding","POLR3D-202","protein_coding",5494,8,7,"Low Confidence"
"ENST00000397820.5","F7/D6",3,1.71240088006388,0.767954770834554,7.5437851494553,"ENST00000397820.5 F7/D6",0.0306045769804265,"ENSG00000214212.9","C19orf38","protein_coding","C19orf38-201","protein_coding",1210,7,6,"Low Confidence"
"ENST00000397821.8","D5/D6",3,1.15714837780109,0.210559094019464,0.320026600929653,"ENST00000397821.8 D5/D6",0.137864826994345,"ENSG00000147010.19","SH3KBP1","protein_coding","SH3KBP1-205","protein_coding",4728,18,17,"High Confidence"
"ENST00000397826.7","D5/D6",2,1.28334394215559,0.359848050146807,0.910638277554435,"ENST00000397826.7 D5/D6",0.16000358069406,"ENSG00000160256.13","SLX9","protein_coding","SLX9-202","protein_coding",880,6,5,"Low Confidence"
"ENST00000397826.7","M8/D6",3,0.724414926396165,-0.46513779462559,0.424410312693989,"ENST00000397826.7 M8/D6",0.0314698962284776,"ENSG00000160256.13","SLX9","protein_coding","SLX9-202","protein_coding",880,6,5,"High Confidence"
"ENST00000397850.6","D5/D6",2,0.920061003256236,-0.120534082917718,2.15639704855598,"ENST00000397850.6 D5/D6",0.0889629187284475,"ENSG00000160255.19","ITGB2","protein_coding","ITGB2-205","protein_coding",3178,17,16,"Medium Confidence"
"ENST00000397860.7","D5/D6",4,1.66682171795259,0.735959393716347,2.29000197055034,"ENST00000397860.7 D5/D6",0.000726449014137813,"ENSG00000197971.16","MBP","protein_coding","MBP-205","protein_coding",4844,4,3,"Medium Confidence"
"ENST00000397860.7","F7/D6",3,0.976721698215805,-0.0507412494304887,11.097328399962,"ENST00000397860.7 F7/D6",0.104874126254599,"ENSG00000197971.16","MBP","protein_coding","MBP-205","protein_coding",4844,4,3,"Low Confidence"
"ENST00000397860.7","M8/D6",3,1.36096238740125,0.444403577400392,1.25002536025105,"ENST00000397860.7 M8/D6",0.00965855839796722,"ENSG00000197971.16","MBP","protein_coding","MBP-205","protein_coding",4844,4,3,"High Confidence"
"ENST00000397873.6","D5/D6",2,0.675228098638766,-0.569179958935823,6.02901538936198,"ENST00000397873.6 D5/D6",0.0391181323533406,"ENSG00000100296.14","THOC5","protein_coding","THOC5-204","protein_coding",2374,21,20,"Low Confidence"
"ENST00000397885.3","D5/D6",4,1.31249487095414,0.391131530112018,2.36932022498465,"ENST00000397885.3 D5/D6",0.0106453255992035,"ENSG00000080608.10","PUM3","protein_coding","PUM3-202","protein_coding",2187,18,17,"Medium Confidence"
"ENST00000397885.3","M8/D6",3,0.853998883295643,-0.22779723758581,0.848214786361395,"ENST00000397885.3 M8/D6",0.0673911875401306,"ENSG00000080608.10","PUM3","protein_coding","PUM3-202","protein_coding",2187,18,17,"High Confidence"
"ENST00000397901.8","D5/D6",2,0.844936324893544,-0.243194869019366,1.23144157736572,"ENST00000397901.8 D5/D6",0.113872724039266,"ENSG00000131165.16","CHMP1A","protein_coding","CHMP1A-201","protein_coding",2342,7,6,"Low Confidence"
"ENST00000397912.3","D5/D6",2,0.674316175457002,-0.57285648794471,7.75705658742943,"ENST00000397912.3 D5/D6",0.0078647580680475,"ENSG00000128563.13","PRKRIP1","protein_coding","PRKRIP1-201","protein_coding",2159,6,5,"Low Confidence"
"ENST00000397938.7","D5/D6",2,1.19899591146862,0.261555938315461,1.9373675834034,"ENST00000397938.7 D5/D6",0.103199424933837,"ENSG00000182944.18","EWSR1","protein_coding","EWSR1-206","protein_coding",2400,17,16,"Medium Confidence"
"ENST00000397977.8","D5/D6",4,1.40592587995712,0.489890117370206,2.74074111766934,"ENST00000397977.8 D5/D6",0.0126396184675483,"ENSG00000104613.12","INTS10","protein_coding","INTS10-201","protein_coding",2517,17,16,"Medium Confidence"
"ENST00000397985.7","F7/D6",2,1.63945526254548,0.708559185487968,8.02225520770204,"ENST00000397985.7 F7/D6",0.0142791093171874,"ENSG00000166401.15","SERPINB8","protein_coding","SERPINB8-203","protein_coding",3321,7,6,"Low Confidence"
"ENST00000398006.6","D5/D6",2,0.639194199661478,-0.64567455861169,0.104011301091617,"ENST00000398006.6 D5/D6",0.0106907558917551,"ENSG00000086848.15","ALG9","protein_coding","ALG9-201","protein_coding",2345,15,14,"Low Confidence"
"ENST00000398013.7","D5/D6",3,1.29305664192979,0.370726606228836,0.637406024321905,"ENST00000398013.7 D5/D6",0.0172861692606858,"ENSG00000140157.16","NIPA2","protein_coding","NIPA2-203","protein_coding",2280,6,5,"High Confidence"
"ENST00000398013.7","M8/D6",3,1.29800999711349,0.375978522398679,1.49415761580739,"ENST00000398013.7 M8/D6",0.0304191663650377,"ENSG00000140157.16","NIPA2","protein_coding","NIPA2-203","protein_coding",2280,6,5,"High Confidence"
"ENST00000398015.8","D5/D6",3,0.545328709255109,-0.877723488585869,4.42837184481576,"ENST00000398015.8 D5/D6",0.00742092685868447,"ENSG00000154928.19","EPHB1","protein_coding","EPHB1-201","protein_coding",4674,16,15,"Low Confidence"
"ENST00000398015.8","M8/D6",3,0.383845879021406,-1.38253039766982,2.81325188167753,"ENST00000398015.8 M8/D6",0.00842476173902344,"ENSG00000154928.19","EPHB1","protein_coding","EPHB1-201","protein_coding",4674,16,15,"Medium Confidence"
"ENST00000398020.6","F7/D6",3,0.865748797297452,-0.208465366523743,1.8347100869546,"ENST00000398020.6 F7/D6",0.14303665139,"ENSG00000165782.11","PIP4P1","protein_coding","PIP4P1-202","protein_coding",1696,7,6,"Medium Confidence"
"ENST00000398030.8","D5/D6",3,1.44669390490256,0.53261367611945,1.00599198625789,"ENST00000398030.8 D5/D6",0.0366461741656011,"ENSG00000100823.12","APEX1","protein_coding","APEX1-202","protein_coding",1387,5,4,"High Confidence"
"ENST00000398030.8","F7/D6",2,1.31355292380705,0.393298382717833,1.56167577761095,"ENST00000398030.8 F7/D6",0.0905430154959957,"ENSG00000100823.12","APEX1","protein_coding","APEX1-202","protein_coding",1387,5,4,"Low Confidence"
"ENST00000398073.7","M8/D6",3,1.23936853177621,0.309315691975806,1.41048024450492,"ENST00000398073.7 M8/D6",0.0281373959808103,"ENSG00000175215.11","CTDSP2","protein_coding","CTDSP2-201","protein_coding",4785,8,7,"High Confidence"
"ENST00000398129.5","D5/D6",3,0.678472422511951,-0.560210291722945,1.99860244565648,"ENST00000398129.5 D5/D6",0.0537112492052881,"ENSG00000087274.19","ADD1","protein_coding","ADD1-206","protein_coding",3787,14,13,"Medium Confidence"
"ENST00000398136.7","F7/D6",4,1.21591865586214,0.28191044411303,0.796938660564125,"ENST00000398136.7 F7/D6",0.0627835418513442,"ENSG00000152558.15","TMEM123","protein_coding","TMEM123-202","protein_coding",3304,5,4,"High Confidence"
"ENST00000398136.7","M8/D6",2,1.21674056292609,0.282028349589899,3.70940593569221,"ENST00000398136.7 M8/D6",0.0398020101539324,"ENSG00000152558.15","TMEM123","protein_coding","TMEM123-202","protein_coding",3304,5,4,"Low Confidence"
"ENST00000398145.7","D5/D6",2,1.46352148664066,0.549071027115844,2.27335678414943,"ENST00000398145.7 D5/D6",0.0405106499389268,"ENSG00000100099.22","HPS4","protein_coding","HPS4-202","protein_coding",5066,14,13,"Medium Confidence"
"ENST00000398153.7","D5/D6",2,1.34404397955213,0.426358921529057,1.75189342401327,"ENST00000398153.7 D5/D6",0.00849388848153466,"ENSG00000111906.18","HDDC2","protein_coding","HDDC2-202","protein_coding",1446,6,5,"Low Confidence"
"ENST00000398153.7","F7/D6",2,1.25404624513104,0.326039773775703,2.76269423441396,"ENST00000398153.7 F7/D6",0.0219266772264771,"ENSG00000111906.18","HDDC2","protein_coding","HDDC2-202","protein_coding",1446,6,5,"Medium Confidence"
"ENST00000398226.7","D5/D6",2,0.647265251289765,-0.627791372810745,1.74756577519989,"ENST00000398226.7 D5/D6",0.0162079395870443,"ENSG00000131871.15","SELENOS","protein_coding","SELENOS-201","protein_coding",1439,7,6,"Low Confidence"
"ENST00000398226.7","F7/D6",2,0.622560058250047,-0.684054306226308,2.16832769257077,"ENST00000398226.7 F7/D6",0.0223093985048672,"ENSG00000131871.15","SELENOS","protein_coding","SELENOS-201","protein_coding",1439,7,6,"Medium Confidence"
"ENST00000398226.7","M8/D6",3,0.515349341520408,-0.957536899000754,2.81965304841408,"ENST00000398226.7 M8/D6",0.0148057012556767,"ENSG00000131871.15","SELENOS","protein_coding","SELENOS-201","protein_coding",1439,7,6,"Medium Confidence"
"ENST00000398246.8","D5/D6",2,1.72458031432136,0.786075749493064,1.53311157656228,"ENST00000398246.8 D5/D6",0.00518154859867809,"ENSG00000154359.13","LONRF1","protein_coding","LONRF1-201","protein_coding",3618,12,11,"Low Confidence"
"ENST00000398246.8","F7/D6",2,1.79960414008612,0.846241991911177,4.46200736870262,"ENST00000398246.8 F7/D6",0.0328521561649789,"ENSG00000154359.13","LONRF1","protein_coding","LONRF1-201","protein_coding",3618,12,11,"Low Confidence"
"ENST00000398316.7","F7/D6",2,1.95336229686062,0.963532541928909,5.79560325133751,"ENST00000398316.7 F7/D6",0.057983601095483,"ENSG00000102531.16","FNDC3A","protein_coding","FNDC3A-202","protein_coding",5714,24,23,"Low Confidence"
"ENST00000398355.7","D5/D6",3,1.24338905497311,0.313623872563508,2.1155459353233,"ENST00000398355.7 D5/D6",0.0507852783679257,"ENSG00000046647.14","GEMIN8","protein_coding","GEMIN8-203","protein_coding",1119,4,3,"Medium Confidence"
"ENST00000398355.7","F7/D6",3,0.750510295108975,-0.414180698577847,0.927695623877925,"ENST00000398355.7 F7/D6",0.0652699933088646,"ENSG00000046647.14","GEMIN8","protein_coding","GEMIN8-203","protein_coding",1119,4,3,"High Confidence"
"ENST00000398473.7","D5/D6",2,1.358795976928,0.441636565678976,3.09717944396334,"ENST00000398473.7 D5/D6",0.00929063898921716,"ENSG00000161813.23","LARP4","protein_coding","LARP4-203","protein_coding",6441,16,15,"Medium Confidence"
"ENST00000398532.9","D5/D6",2,1.64524614067473,0.718280589437712,0.562795574730397,"ENST00000398532.9 D5/D6",0.0340101517428246,"ENSG00000188895.12","MSL1","protein_coding","MSL1-202","protein_coding",5035,9,8,"Low Confidence"
"ENST00000398598.8","D5/D6",3,1.13469422381673,0.181229476489995,2.70339863579968,"ENST00000398598.8 D5/D6",0.0177816468471436,"ENSG00000157601.15","MX1","protein_coding","MX1-202","protein_coding",2776,17,16,"Medium Confidence"
"ENST00000398598.8","F7/D6",3,1.41859362820182,0.503844662684283,2.07370041962554,"ENST00000398598.8 F7/D6",0.000336364922016937,"ENSG00000157601.15","MX1","protein_coding","MX1-202","protein_coding",2776,17,16,"Medium Confidence"
"ENST00000398598.8","M8/D6",3,0.626767956908217,-0.768798693329366,22.9952268976231,"ENST00000398598.8 M8/D6",1.6808590677214e-05,"ENSG00000157601.15","MX1","protein_coding","MX1-202","protein_coding",2776,17,16,"Low Confidence"
"ENST00000398606.10","D5/D6",4,0.678127099416163,-0.560573933121259,0.959165935924109,"ENST00000398606.10 D5/D6",0.000147981854350592,"ENSG00000084207.18","GSTP1","protein_coding","GSTP1-202","protein_coding",741,7,6,"High Confidence"
"ENST00000398606.10","F7/D6",4,0.630195187054876,-0.666209842925251,0.60852646855517,"ENST00000398606.10 F7/D6",1.88593543675794e-05,"ENSG00000084207.18","GSTP1","protein_coding","GSTP1-202","protein_coding",741,7,6,"High Confidence"
"ENST00000398606.10","M8/D6",2,0.873661900086449,-0.194863951110927,0.389308932806041,"ENST00000398606.10 M8/D6",0.063623172644774,"ENSG00000084207.18","GSTP1","protein_coding","GSTP1-202","protein_coding",741,7,6,"Low Confidence"
